Time,tri_X,tri_Y,slide_tri_X,slide_tri_Y,Gradient_X,Gradient_Y,slide_grad_X,slide_grad_Y,Nelder_X,Nelder_Y,slide_nelder_X,slide_nelder_Y
2025/8/13 16:29,1.10725,0.48795229,,,,,,,,,,
2025/8/13 16:29,,,1.107946094,0.497577031,,,,,,,,
2025/8/13 16:29,,,,,1.157158038,0.07291584,,,,,,
2025/8/13 16:29,,,,,,,1.158136184,0.102352939,,,,
2025/8/13 16:29,,,,,,,,,1.150217684,0.04365038,,
2025/8/13 16:29,,,,,,,,,,,1.152311741,0.075803965
2025/8/13 16:29,1.10725,0.48795229,,,,,,,,,,
2025/8/13 16:29,,,1.10791825,0.497192042,,,,,,,,
2025/8/13 16:29,,,,,1.157158038,0.07291584,,,,,,
2025/8/13 16:29,,,,,,,1.158097058,0.101175455,,,,
2025/8/13 16:29,,,,,,,,,1.150217684,0.04365038,,
2025/8/13 16:29,,,,,,,,,,,1.152227979,0.074517821
2025/8/13 16:29,1.10574375,0.466187472,,,,,,,,,,
2025/8/13 16:29,,,1.107834615,0.495999558,,,,,,,,
2025/8/13 16:29,,,,,1.151893216,0.068349577,,,,,,
2025/8/13 16:29,,,,,,,1.157858449,0.099912921,,,,
2025/8/13 16:29,,,,,,,,,1.145145011,0.040188063,,
2025/8/13 16:29,,,,,,,,,,,1.151955557,0.073197446
2025/8/13 16:29,1.10725,0.48795229,,,,,,,,,,
2025/8/13 16:29,,,1.107812963,0.495701511,,,,,,,,
2025/8/13 16:29,,,,,1.157158038,0.07291584,,,,,,
2025/8/13 16:29,,,,,,,1.157832508,0.09891303,,,,
2025/8/13 16:29,,,,,,,,,1.150217684,0.04365038,,
2025/8/13 16:29,,,,,,,,,,,1.151891191,0.07210311
2025/8/13 16:29,1.10574375,0.466187472,,,,,,,,,,
